paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
503000019,42653019,0,0,5,3,0,迷宫装备,,,铁铠,铁铠,human_robot_icon_atlas_0,42603004,42603020,604,0
503000020,42653020,0,0,5,3,0,迷宫装备,,,铁铠,铁铠,human_robot_icon_atlas_0,42603004,42603020,604,0
503000021,42653021,0,0,5,3,0,迷宫装备,,,青钢铠,青钢铠,human_robot_icon_atlas_0,42603004,42603030,604,0
503000022,42653022,0,0,5,3,0,迷宫装备,,,青钢铠,青钢铠,human_robot_icon_atlas_0,42603004,42603030,604,0
503000023,42653023,0,0,5,3,0,迷宫装备,,,青钢铠,青钢铠,human_robot_icon_atlas_0,42603004,42603030,604,0
503000024,42653024,0,0,5,3,0,迷宫装备,,,青钢铠,青钢铠,human_robot_icon_atlas_0,42603004,42603030,604,0
503000025,42653025,0,0,5,3,0,迷宫装备,,,青钢铠,青钢铠,human_robot_icon_atlas_0,42603004,42603030,604,0
503000026,42653026,0,0,5,3,0,迷宫装备,,,青钢铠,青钢铠,human_robot_icon_atlas_0,42603004,42603030,604,0
503000027,42653027,0,0,5,3,0,迷宫装备,,,青钢铠,青钢铠,human_robot_icon_atlas_0,42603004,42603030,604,0
503000028,42653028,0,0,5,3,0,迷宫装备,,,青钢铠,青钢铠,human_robot_icon_atlas_0,42603004,42603030,604,0
503000029,42653029,0,0,5,3,0,迷宫装备,,,青钢铠,青钢铠,human_robot_icon_atlas_0,42603004,42603030,604,0
503000030,42653030,0,0,5,3,0,迷宫装备,,,青钢铠,青钢铠,human_robot_icon_atlas_0,42603004,42603030,604,0
503000031,42653031,0,0,5,3,0,迷宫装备,,,流云铠,流云铠,human_robot_icon_atlas_0,42603004,42603040,604,0
503000032,42653032,0,0,5,3,0,迷宫装备,,,流云铠,流云铠,human_robot_icon_atlas_0,42603004,42603040,604,0
503000033,42653033,0,0,5,3,0,迷宫装备,,,流云铠,流云铠,human_robot_icon_atlas_0,42603004,42603040,604,0
503000034,42653034,0,0,5,3,0,迷宫装备,,,流云铠,流云铠,human_robot_icon_atlas_0,42603004,42603040,604,0
503000035,42653035,0,0,5,3,0,迷宫装备,,,流云铠,流云铠,human_robot_icon_atlas_0,42603004,42603040,604,0
503000036,42653036,0,0,5,3,0,迷宫装备,,,流云铠,流云铠,human_robot_icon_atlas_0,42603004,42603040,604,0
503000037,42653037,0,0,5,3,0,迷宫装备,,,流云铠,流云铠,human_robot_icon_atlas_0,42603004,42603040,604,0
503000038,42653038,0,0,5,3,0,迷宫装备,,,流云铠,流云铠,human_robot_icon_atlas_0,42603004,42603040,604,0
503000039,42653039,0,0,5,3,0,迷宫装备,,,流云铠,流云铠,human_robot_icon_atlas_0,42603004,42603040,604,0
503000040,42653040,0,0,5,3,0,迷宫装备,,,流云铠,流云铠,human_robot_icon_atlas_0,42603004,42603040,604,0
503000041,42653041,0,0,5,3,0,迷宫装备,,,飞虹铠,飞虹铠,human_robot_icon_atlas_0,42603004,42603050,604,0
503000042,42653042,0,0,5,3,0,迷宫装备,,,飞虹铠,飞虹铠,human_robot_icon_atlas_0,42603004,42603050,604,0
503000043,42653043,0,0,5,3,0,迷宫装备,,,飞虹铠,飞虹铠,human_robot_icon_atlas_0,42603004,42603050,604,0
503000044,42653044,0,0,5,3,0,迷宫装备,,,飞虹铠,飞虹铠,human_robot_icon_atlas_0,42603004,42603050,604,0
503000045,42653045,0,0,5,3,0,迷宫装备,,,飞虹铠,飞虹铠,human_robot_icon_atlas_0,42603004,42603050,604,0
503000046,42653046,0,0,5,3,0,迷宫装备,,,飞虹铠,飞虹铠,human_robot_icon_atlas_0,42603004,42603050,604,0
503000047,42653047,0,0,5,3,0,迷宫装备,,,飞虹铠,飞虹铠,human_robot_icon_atlas_0,42603004,42603050,604,0
503000048,42653048,0,0,5,3,0,迷宫装备,,,飞虹铠,飞虹铠,human_robot_icon_atlas_0,42603004,42603050,604,0
503000049,42653049,0,0,5,3,0,迷宫装备,,,飞虹铠,飞虹铠,human_robot_icon_atlas_0,42603004,42603050,604,0
503000050,42653050,0,0,5,3,0,迷宫装备,,,飞虹铠,飞虹铠,human_robot_icon_atlas_0,42603004,42603050,604,0
503000051,42653051,0,0,5,3,0,迷宫装备,,,紫金铠,紫金铠,human_robot_icon_atlas_0,42603004,42603060,604,0
503000052,42653052,0,0,5,3,0,迷宫装备,,,紫金铠,紫金铠,human_robot_icon_atlas_0,42603004,42603060,604,0
503000053,42653053,0,0,5,3,0,迷宫装备,,,紫金铠,紫金铠,human_robot_icon_atlas_0,42603004,42603060,604,0
503000054,42653054,0,0,5,3,0,迷宫装备,,,紫金铠,紫金铠,human_robot_icon_atlas_0,42603004,42603060,604,0
503000055,42653055,0,0,5,3,0,迷宫装备,,,紫金铠,紫金铠,human_robot_icon_atlas_0,42603004,42603060,604,0
503000056,42653056,0,0,5,3,0,迷宫装备,,,紫金铠,紫金铠,human_robot_icon_atlas_0,42603004,42603060,604,0
503000057,42653057,0,0,5,3,0,迷宫装备,,,紫金铠,紫金铠,human_robot_icon_atlas_0,42603004,42603060,604,0
503000058,42653058,0,0,5,3,0,迷宫装备,,,紫金铠,紫金铠,human_robot_icon_atlas_0,42603004,42603060,604,0
503000059,42653059,0,0,5,3,0,迷宫装备,,,紫金铠,紫金铠,human_robot_icon_atlas_0,42603004,42603060,604,0
503000060,42653060,0,0,5,3,0,迷宫装备,,,紫金铠,紫金铠,human_robot_icon_atlas_0,42603004,42603060,604,0
503000061,42653061,0,0,5,3,0,迷宫装备,,,巨神铠,巨神铠,human_robot_icon_atlas_0,42603004,42603070,604,0
503000062,42653062,0,0,5,3,0,迷宫装备,,,巨神铠,巨神铠,human_robot_icon_atlas_0,42603004,42603070,604,0
503000063,42653063,0,0,5,3,0,迷宫装备,,,巨神铠,巨神铠,human_robot_icon_atlas_0,42603004,42603070,604,0
503000064,42653064,0,0,5,3,0,迷宫装备,,,巨神铠,巨神铠,human_robot_icon_atlas_0,42603004,42603070,604,0
503000065,42653065,0,0,5,3,0,迷宫装备,,,巨神铠,巨神铠,human_robot_icon_atlas_0,42603004,42603070,604,0
503000066,42653066,0,0,5,3,0,迷宫装备,,,巨神铠,巨神铠,human_robot_icon_atlas_0,42603004,42603070,604,0
503000067,42653067,0,0,5,3,0,迷宫装备,,,巨神铠,巨神铠,human_robot_icon_atlas_0,42603004,42603070,604,0
503000068,42653068,0,0,5,3,0,迷宫装备,,,巨神铠,巨神铠,human_robot_icon_atlas_0,42603004,42603070,604,0
503000069,42653069,0,0,5,3,0,迷宫装备,,,巨神铠,巨神铠,human_robot_icon_atlas_0,42603004,42603070,604,0
503000070,42653070,0,0,5,3,0,迷宫装备,,,巨神铠,巨神铠,human_robot_icon_atlas_0,42603004,42603070,604,0
503000071,42653071,0,0,5,3,0,迷宫装备,,,天罡铠,天罡铠,human_robot_icon_atlas_0,42603004,42603080,604,0
503000072,42653072,0,0,5,3,0,迷宫装备,,,天罡铠,天罡铠,human_robot_icon_atlas_0,42603004,42603080,604,0
503000073,42653073,0,0,5,3,0,迷宫装备,,,天罡铠,天罡铠,human_robot_icon_atlas_0,42603004,42603080,604,0
503000074,42653074,0,0,5,3,0,迷宫装备,,,天罡铠,天罡铠,human_robot_icon_atlas_0,42603004,42603080,604,0
503000075,42653075,0,0,5,3,0,迷宫装备,,,天罡铠,天罡铠,human_robot_icon_atlas_0,42603004,42603080,604,0
503000076,42653076,0,0,5,3,0,迷宫装备,,,天罡铠,天罡铠,human_robot_icon_atlas_0,42603004,42603080,604,0
503000077,42653077,0,0,5,3,0,迷宫装备,,,天罡铠,天罡铠,human_robot_icon_atlas_0,42603004,42603080,604,0
503000078,42653078,0,0,5,3,0,迷宫装备,,,天罡铠,天罡铠,human_robot_icon_atlas_0,42603004,42603080,604,0
503000079,42653079,0,0,5,3,0,迷宫装备,,,天罡铠,天罡铠,human_robot_icon_atlas_0,42603004,42603080,604,0
503000080,42653080,0,0,5,3,0,迷宫装备,,,天罡铠,天罡铠,human_robot_icon_atlas_0,42603004,42603080,604,0
503000081,42653081,0,0,5,3,0,迷宫装备,,,雷神铠,雷神铠,human_robot_icon_atlas_0,42603004,42603090,604,0
503000082,42653082,0,0,5,3,0,迷宫装备,,,雷神铠,雷神铠,human_robot_icon_atlas_0,42603004,42603090,604,0
503000083,42653083,0,0,5,3,0,迷宫装备,,,雷神铠,雷神铠,human_robot_icon_atlas_0,42603004,42603090,604,0
503000084,42653084,0,0,5,3,0,迷宫装备,,,雷神铠,雷神铠,human_robot_icon_atlas_0,42603004,42603090,604,0
503000085,42653085,0,0,5,3,0,迷宫装备,,,雷神铠,雷神铠,human_robot_icon_atlas_0,42603004,42603090,604,0
503000086,42653086,0,0,5,3,0,迷宫装备,,,雷神铠,雷神铠,human_robot_icon_atlas_0,42603004,42603090,604,0
503000087,42653087,0,0,5,3,0,迷宫装备,,,雷神铠,雷神铠,human_robot_icon_atlas_0,42603004,42603090,604,0
503000088,42653088,0,0,5,3,0,迷宫装备,,,雷神铠,雷神铠,human_robot_icon_atlas_0,42603004,42603090,604,0
503000089,42653089,0,0,5,3,0,迷宫装备,,,雷神铠,雷神铠,human_robot_icon_atlas_0,42603004,42603090,604,0
503000090,42653090,0,0,5,3,0,迷宫装备,,,雷神铠,雷神铠,human_robot_icon_atlas_0,42603004,42603090,604,0
503000091,42653091,0,0,5,3,0,迷宫装备,,,狮吼铠,狮吼铠,human_robot_icon_atlas_0,42603004,42603100,604,0
503000092,42653092,0,0,5,3,0,迷宫装备,,,狮吼铠,狮吼铠,human_robot_icon_atlas_0,42603004,42603100,604,0
503000093,42653093,0,0,5,3,0,迷宫装备,,,狮吼铠,狮吼铠,human_robot_icon_atlas_0,42603004,42603100,604,0
503000094,42653094,0,0,5,3,0,迷宫装备,,,狮吼铠,狮吼铠,human_robot_icon_atlas_0,42603004,42603100,604,0
503000095,42653095,0,0,5,3,0,迷宫装备,,,狮吼铠,狮吼铠,human_robot_icon_atlas_0,42603004,42603100,604,0
503000096,42653096,0,0,5,3,0,迷宫装备,,,狮吼铠,狮吼铠,human_robot_icon_atlas_0,42603004,42603100,604,0
503000097,42653097,0,0,5,3,0,迷宫装备,,,狮吼铠,狮吼铠,human_robot_icon_atlas_0,42603004,42603100,604,0
503000098,42653098,0,0,5,3,0,迷宫装备,,,狮吼铠,狮吼铠,human_robot_icon_atlas_0,42603004,42603100,604,0
503000099,42653099,0,0,5,3,0,迷宫装备,,,狮吼铠,狮吼铠,human_robot_icon_atlas_0,42603004,42603100,604,0
503000100,42653100,0,0,5,3,0,迷宫装备,,,狮吼铠,狮吼铠,human_robot_icon_atlas_0,42603004,42603100,604,0
503000101,42653101,0,0,5,3,0,迷宫装备,,,灵蛇铠,灵蛇铠,human_robot_icon_atlas_0,42603004,42603110,604,0
503000102,42653102,0,0,5,3,0,迷宫装备,,,灵蛇铠,灵蛇铠,human_robot_icon_atlas_0,42603004,42603110,604,0
503000103,42653103,0,0,5,3,0,迷宫装备,,,灵蛇铠,灵蛇铠,human_robot_icon_atlas_0,42603004,42603110,604,0
503000104,42653104,0,0,5,3,0,迷宫装备,,,灵蛇铠,灵蛇铠,human_robot_icon_atlas_0,42603004,42603110,604,0
503000105,42653105,0,0,5,3,0,迷宫装备,,,灵蛇铠,灵蛇铠,human_robot_icon_atlas_0,42603004,42603110,604,0
503000106,42653106,0,0,5,3,0,迷宫装备,,,灵蛇铠,灵蛇铠,human_robot_icon_atlas_0,42603004,42603110,604,0
503000107,42653107,0,0,5,3,0,迷宫装备,,,灵蛇铠,灵蛇铠,human_robot_icon_atlas_0,42603004,42603110,604,0
503000108,42653108,0,0,5,3,0,迷宫装备,,,灵蛇铠,灵蛇铠,human_robot_icon_atlas_0,42603004,42603110,604,0
503000109,42653109,0,0,5,3,0,迷宫装备,,,灵蛇铠,灵蛇铠,human_robot_icon_atlas_0,42603004,42603110,604,0
503000110,42653110,0,0,5,3,0,迷宫装备,,,灵蛇铠,灵蛇铠,human_robot_icon_atlas_0,42603004,42603110,604,0
503000111,42653111,0,0,5,3,0,迷宫装备,,,朱雀铠,朱雀铠,human_robot_icon_atlas_0,42603004,42603120,604,0
503000112,42653112,0,0,5,3,0,迷宫装备,,,朱雀铠,朱雀铠,human_robot_icon_atlas_0,42603004,42603120,604,0
503000113,42653113,0,0,5,3,0,迷宫装备,,,朱雀铠,朱雀铠,human_robot_icon_atlas_0,42603004,42603120,604,0
503000114,42653114,0,0,5,3,0,迷宫装备,,,朱雀铠,朱雀铠,human_robot_icon_atlas_0,42603004,42603120,604,0
503000115,42653115,0,0,5,3,0,迷宫装备,,,朱雀铠,朱雀铠,human_robot_icon_atlas_0,42603004,42603120,604,0
503000116,42653116,0,0,5,3,0,迷宫装备,,,朱雀铠,朱雀铠,human_robot_icon_atlas_0,42603004,42603120,604,0
503000117,42653117,0,0,5,3,0,迷宫装备,,,朱雀铠,朱雀铠,human_robot_icon_atlas_0,42603004,42603120,604,0
503000118,42653118,0,0,5,3,0,迷宫装备,,,朱雀铠,朱雀铠,human_robot_icon_atlas_0,42603004,42603120,604,0
503000119,42653119,0,0,5,3,0,迷宫装备,,,朱雀铠,朱雀铠,human_robot_icon_atlas_0,42603004,42603120,604,0
503000120,42653120,0,0,5,3,0,迷宫装备,,,朱雀铠,朱雀铠,human_robot_icon_atlas_0,42603004,42603120,604,0
503000121,42653121,0,0,5,3,0,迷宫装备,,,龙形铠,龙形铠,human_robot_icon_atlas_0,42603004,42603130,604,0
503000122,42653122,0,0,5,3,0,迷宫装备,,,龙形铠,龙形铠,human_robot_icon_atlas_0,42603004,42603130,604,0
503000123,42653123,0,0,5,3,0,迷宫装备,,,龙形铠,龙形铠,human_robot_icon_atlas_0,42603004,42603130,604,0
503000124,42653124,0,0,5,3,0,迷宫装备,,,龙形铠,龙形铠,human_robot_icon_atlas_0,42603004,42603130,604,0
503000125,42653125,0,0,5,3,0,迷宫装备,,,龙形铠,龙形铠,human_robot_icon_atlas_0,42603004,42603130,604,0
503000126,42653126,0,0,5,3,0,迷宫装备,,,龙形铠,龙形铠,human_robot_icon_atlas_0,42603004,42603130,604,0
503000127,42653127,0,0,5,3,0,迷宫装备,,,龙形铠,龙形铠,human_robot_icon_atlas_0,42603004,42603130,604,0
503000128,42653128,0,0,5,3,0,迷宫装备,,,龙形铠,龙形铠,human_robot_icon_atlas_0,42603004,42603130,604,0
503000129,42653129,0,0,5,3,0,迷宫装备,,,龙形铠,龙形铠,human_robot_icon_atlas_0,42603004,42603130,604,0
503000130,42653130,0,0,5,3,0,迷宫装备,,,龙形铠,龙形铠,human_robot_icon_atlas_0,42603004,42603130,604,0
503000131,42653131,0,0,5,3,0,迷宫装备,,,龙王铠,龙王铠,human_robot_icon_atlas_0,42603004,42603140,604,0
503000132,42653132,0,0,5,3,0,迷宫装备,,,龙王铠,龙王铠,human_robot_icon_atlas_0,42603004,42603140,604,0
503000133,42653133,0,0,5,3,0,迷宫装备,,,龙王铠,龙王铠,human_robot_icon_atlas_0,42603004,42603140,604,0
503000134,42653134,0,0,5,3,0,迷宫装备,,,龙王铠,龙王铠,human_robot_icon_atlas_0,42603004,42603140,604,0
503000135,42653135,0,0,5,3,0,迷宫装备,,,龙王铠,龙王铠,human_robot_icon_atlas_0,42603004,42603140,604,0
503000136,42653136,0,0,5,3,0,迷宫装备,,,龙王铠,龙王铠,human_robot_icon_atlas_0,42603004,42603140,604,0
503000137,42653137,0,0,5,3,0,迷宫装备,,,龙王铠,龙王铠,human_robot_icon_atlas_0,42603004,42603140,604,0
503000138,42653138,0,0,5,3,0,迷宫装备,,,龙王铠,龙王铠,human_robot_icon_atlas_0,42603004,42603140,604,0
503000139,42653139,0,0,5,3,0,迷宫装备,,,龙王铠,龙王铠,human_robot_icon_atlas_0,42603004,42603140,604,0
503000140,42653140,0,0,5,3,0,迷宫装备,,,龙王铠,龙王铠,human_robot_icon_atlas_0,42603004,42603140,604,0
503000141,42653141,0,0,5,3,0,迷宫装备,,,龙皇铠,龙皇铠,human_robot_icon_atlas_0,42603004,42603150,604,0
503000142,42653142,0,0,5,3,0,迷宫装备,,,龙皇铠,龙皇铠,human_robot_icon_atlas_0,42603004,42603150,604,0
503000143,42653143,0,0,5,3,0,迷宫装备,,,龙皇铠,龙皇铠,human_robot_icon_atlas_0,42603004,42603150,604,0
503000144,42653144,0,0,5,3,0,迷宫装备,,,龙皇铠,龙皇铠,human_robot_icon_atlas_0,42603004,42603150,604,0
503000145,42653145,0,0,5,3,0,迷宫装备,,,龙皇铠,龙皇铠,human_robot_icon_atlas_0,42603004,42603150,604,0
503000146,42653146,0,0,5,3,0,迷宫装备,,,龙皇铠,龙皇铠,human_robot_icon_atlas_0,42603004,42603150,604,0
503000147,42653147,0,0,5,3,0,迷宫装备,,,龙皇铠,龙皇铠,human_robot_icon_atlas_0,42603004,42603150,604,0
503000148,42653148,0,0,5,3,0,迷宫装备,,,龙皇铠,龙皇铠,human_robot_icon_atlas_0,42603004,42603150,604,0
503000149,42653149,0,0,5,3,0,迷宫装备,,,龙皇铠,龙皇铠,human_robot_icon_atlas_0,42603004,42603150,604,0
503000150,42653150,0,0,5,3,0,迷宫装备,,,龙皇铠,龙皇铠,human_robot_icon_atlas_0,42603004,42603150,604,0
503000151,42653151,0,0,5,3,0,迷宫装备,,,龙神铠,龙神铠,human_robot_icon_atlas_0,42603004,42603160,604,0
503000152,42653152,0,0,5,3,0,迷宫装备,,,龙神铠,龙神铠,human_robot_icon_atlas_0,42603004,42603160,604,0
503000153,42653153,0,0,5,3,0,迷宫装备,,,龙神铠,龙神铠,human_robot_icon_atlas_0,42603004,42603160,604,0
503000154,42653154,0,0,5,3,0,迷宫装备,,,龙神铠,龙神铠,human_robot_icon_atlas_0,42603004,42603160,604,0
503000155,42653155,0,0,5,3,0,迷宫装备,,,龙神铠,龙神铠,human_robot_icon_atlas_0,42603004,42603160,604,0
503000156,42653156,0,0,5,3,0,迷宫装备,,,龙神铠,龙神铠,human_robot_icon_atlas_0,42603004,42603160,604,0
503000157,42653157,0,0,5,3,0,迷宫装备,,,龙神铠,龙神铠,human_robot_icon_atlas_0,42603004,42603160,604,0
503000158,42653158,0,0,5,3,0,迷宫装备,,,龙神铠,龙神铠,human_robot_icon_atlas_0,42603004,42603160,604,0
503000159,42653159,0,0,5,3,0,迷宫装备,,,龙神铠,龙神铠,human_robot_icon_atlas_0,42603004,42603160,604,0
503000160,42653160,0,0,5,3,0,迷宫装备,,,龙神铠,龙神铠,human_robot_icon_atlas_0,42603004,42603160,604,0
506000001,42656001,0,0,5,6,0,迷宫装备,,,布鞋,铁履,human_robot_icon_atlas_0,42606001,42606001,201,0
506000002,42656002,0,0,5,6,0,迷宫装备,,,布鞋,青钢履,human_robot_icon_atlas_0,42606002,42606002,301,0
506000003,42656003,0,0,5,6,0,迷宫装备,,,布鞋,流云履,human_robot_icon_atlas_0,42606003,42606003,401,0
506000004,42656004,0,0,5,6,0,迷宫装备,,,布鞋,飞虹履,human_robot_icon_atlas_0,42606004,42606004,601,0
506000005,42656005,0,0,5,6,0,迷宫装备,,,布鞋,飞虹履,human_robot_icon_atlas_0,42606004,42606010,601,0
506000006,42656006,0,0,5,6,0,迷宫装备,,,布鞋,飞虹履,human_robot_icon_atlas_0,42606004,42606010,601,0
506000007,42656007,0,0,5,6,0,迷宫装备,,,布鞋,飞虹履,human_robot_icon_atlas_0,42606004,42606010,601,0
506000008,42656008,0,0,5,6,0,迷宫装备,,,布鞋,飞虹履,human_robot_icon_atlas_0,42606004,42606010,601,0
506000009,42656009,0,0,5,6,0,迷宫装备,,,布鞋,飞虹履,human_robot_icon_atlas_0,42606004,42606010,601,0
506000010,42656010,0,0,5,6,0,迷宫装备,,,布鞋,飞虹履,human_robot_icon_atlas_0,42606004,42606010,601,0
506000011,42656011,0,0,5,6,0,迷宫装备,,,铁履,铁履,human_robot_icon_atlas_0,42606004,42606020,601,0
506000012,42656012,0,0,5,6,0,迷宫装备,,,铁履,铁履,human_robot_icon_atlas_0,42606004,42606020,601,0
506000013,42656013,0,0,5,6,0,迷宫装备,,,铁履,铁履,human_robot_icon_atlas_0,42606004,42606020,601,0
506000014,42656014,0,0,5,6,0,迷宫装备,,,铁履,铁履,human_robot_icon_atlas_0,42606004,42606020,601,0
506000015,42656015,0,0,5,6,0,迷宫装备,,,铁履,铁履,human_robot_icon_atlas_0,42606004,42606020,601,0
506000016,42656016,0,0,5,6,0,迷宫装备,,,铁履,铁履,human_robot_icon_atlas_0,42606004,42606020,601,0
506000017,42656017,0,0,5,6,0,迷宫装备,,,铁履,铁履,human_robot_icon_atlas_0,42606004,42606020,601,0
506000018,42656018,0,0,5,6,0,迷宫装备,,,铁履,铁履,human_robot_icon_atlas_0,42606004,42606020,601,0
506000019,42656019,0,0,5,6,0,迷宫装备,,,铁履,铁履,human_robot_icon_atlas_0,42606004,42606020,601,0
506000020,42656020,0,0,5,6,0,迷宫装备,,,铁履,铁履,human_robot_icon_atlas_0,42606004,42606020,601,0
506000021,42656021,0,0,5,6,0,迷宫装备,,,青钢履,青钢履,human_robot_icon_atlas_0,42606004,42606030,601,0
506000022,42656022,0,0,5,6,0,迷宫装备,,,青钢履,青钢履,human_robot_icon_atlas_0,42606004,42606030,601,0
506000023,42656023,0,0,5,6,0,迷宫装备,,,青钢履,青钢履,human_robot_icon_atlas_0,42606004,42606030,601,0
506000024,42656024,0,0,5,6,0,迷宫装备,,,青钢履,青钢履,human_robot_icon_atlas_0,42606004,42606030,601,0
506000025,42656025,0,0,5,6,0,迷宫装备,,,青钢履,青钢履,human_robot_icon_atlas_0,42606004,42606030,601,0
506000026,42656026,0,0,5,6,0,迷宫装备,,,青钢履,青钢履,human_robot_icon_atlas_0,42606004,42606030,601,0
506000027,42656027,0,0,5,6,0,迷宫装备,,,青钢履,青钢履,human_robot_icon_atlas_0,42606004,42606030,601,0
506000028,42656028,0,0,5,6,0,迷宫装备,,,青钢履,青钢履,human_robot_icon_atlas_0,42606004,42606030,601,0
506000029,42656029,0,0,5,6,0,迷宫装备,,,青钢履,青钢履,human_robot_icon_atlas_0,42606004,42606030,601,0
506000030,42656030,0,0,5,6,0,迷宫装备,,,青钢履,青钢履,human_robot_icon_atlas_0,42606004,42606030,601,0
506000031,42656031,0,0,5,6,0,迷宫装备,,,流云履,流云履,human_robot_icon_atlas_0,42606004,42606040,601,0
506000032,42656032,0,0,5,6,0,迷宫装备,,,流云履,流云履,human_robot_icon_atlas_0,42606004,42606040,601,0
506000033,42656033,0,0,5,6,0,迷宫装备,,,流云履,流云履,human_robot_icon_atlas_0,42606004,42606040,601,0
506000034,42656034,0,0,5,6,0,迷宫装备,,,流云履,流云履,human_robot_icon_atlas_0,42606004,42606040,601,0
506000035,42656035,0,0,5,6,0,迷宫装备,,,流云履,流云履,human_robot_icon_atlas_0,42606004,42606040,601,0
506000036,42656036,0,0,5,6,0,迷宫装备,,,流云履,流云履,human_robot_icon_atlas_0,42606004,42606040,601,0
506000037,42656037,0,0,5,6,0,迷宫装备,,,流云履,流云履,human_robot_icon_atlas_0,42606004,42606040,601,0
506000038,42656038,0,0,5,6,0,迷宫装备,,,流云履,流云履,human_robot_icon_atlas_0,42606004,42606040,601,0
506000039,42656039,0,0,5,6,0,迷宫装备,,,流云履,流云履,human_robot_icon_atlas_0,42606004,42606040,601,0
506000040,42656040,0,0,5,6,0,迷宫装备,,,流云履,流云履,human_robot_icon_atlas_0,42606004,42606040,601,0
506000041,42656041,0,0,5,6,0,迷宫装备,,,飞虹履,飞虹履,human_robot_icon_atlas_0,42606004,42606050,601,0
506000042,42656042,0,0,5,6,0,迷宫装备,,,飞虹履,飞虹履,human_robot_icon_atlas_0,42606004,42606050,601,0
506000043,42656043,0,0,5,6,0,迷宫装备,,,飞虹履,飞虹履,human_robot_icon_atlas_0,42606004,42606050,601,0
