paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
105916201,1059162,1,100,3000,3592201:354_3592200:1,3592201:354_3592200:1,4592201:354,4592201:354,101,
105926201,1059262,1,100,3000,9101:1264,9101:1264,3020101:240,3020101:266,5,
105936201,1059362,1,100,3000,9101:1264,9101:1264,3020101:240,3020101:266,5,
105946201,1059462,1,100,3000,9101:1264,9101:1264,3020101:240,3020101:266,5,
105956201,1059562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
105966201,1059662,1,100,3000,9101:1264,9101:1264,3020101:240,3020101:266,5,
105976201,1059762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
105986201,1059862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106016201,1060162,1,100,3000,3592201:360_3592200:1,3592201:360_3592200:1,4592201:360,4592201:360,101,
106026201,1060262,1,100,3000,9101:1314,9101:1314,3020101:250,3020101:276,5,
106036201,1060362,1,100,3000,9101:1314,9101:1314,3020101:250,3020101:276,5,
106046201,1060462,1,100,3000,9101:1314,9101:1314,3020101:250,3020101:276,5,
106056201,1060562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106066201,1060662,1,100,3000,9101:1314,9101:1314,3020101:250,3020101:276,5,
106076201,1060762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106086201,1060862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106116201,1061162,1,100,3000,3592201:366_3592200:1,3592201:366_3592200:1,4592201:366,4592201:366,101,
106126201,1061262,1,100,3000,9101:1446,9101:1446,3020101:275,3020101:303,5,
106136201,1061362,1,100,3000,9101:1446,9101:1446,3020101:275,3020101:303,5,
106146201,1061462,1,100,3000,9101:1446,9101:1446,3020101:275,3020101:303,5,
106156201,1061562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106166201,1061662,1,100,3000,9101:1446,9101:1446,3020101:275,3020101:303,5,
106176201,1061762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106186201,1061862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106216201,1062162,1,100,3000,3592201:372_3592200:1,3592201:372_3592200:1,4592201:372,4592201:372,101,
106226201,1062262,1,100,3000,9101:1504,9101:1504,3020101:286,3020101:316,5,
106236201,1062362,1,100,3000,9101:1504,9101:1504,3020101:286,3020101:316,5,
106246201,1062462,1,100,3000,9101:1504,9101:1504,3020101:286,3020101:316,5,
106256201,1062562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106266201,1062662,1,100,3000,9101:1504,9101:1504,3020101:286,3020101:316,5,
106276201,1062762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106286201,1062862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106316201,1063162,1,100,3000,3592201:378_3592200:1,3592201:378_3592200:1,4592201:378,4592201:378,101,
106326201,1063262,1,100,3000,9101:1564,9101:1564,3020101:297,3020101:329,5,
106336201,1063362,1,100,3000,9101:1564,9101:1564,3020101:297,3020101:329,5,
106346201,1063462,1,100,3000,9101:1564,9101:1564,3020101:297,3020101:329,5,
106356201,1063562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106366201,1063662,1,100,3000,9101:1564,9101:1564,3020101:297,3020101:329,5,
106376201,1063762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106386201,1063862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106416201,1064162,1,100,3000,3592201:384_3592200:1,3592201:384_3592200:1,4592201:384,4592201:384,101,
106426201,1064262,1,100,3000,9101:1626,9101:1626,3020101:309,3020101:341,5,
106436201,1064362,1,100,3000,9101:1626,9101:1626,3020101:309,3020101:341,5,
106446201,1064462,1,100,3000,9101:1626,9101:1626,3020101:309,3020101:341,5,
106456201,1064562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106466201,1064662,1,100,3000,9101:1626,9101:1626,3020101:309,3020101:341,5,
106476201,1064762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106486201,1064862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106516201,1065162,1,100,3000,3592201:390_3592200:1,3592201:390_3592200:1,4592201:390,4592201:390,101,
106526201,1065262,1,100,3000,9101:1691,9101:1691,3020101:321,3020101:355,5,
106536201,1065362,1,100,3000,9101:1691,9101:1691,3020101:321,3020101:355,5,
106546201,1065462,1,100,3000,9101:1691,9101:1691,3020101:321,3020101:355,5,
106556201,1065562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106566201,1065662,1,100,3000,9101:1691,9101:1691,3020101:321,3020101:355,5,
106576201,1065762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106586201,1065862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106616201,1066162,1,100,3000,3592201:396_3592200:1,3592201:396_3592200:1,4592201:396,4592201:396,101,
106626201,1066262,1,100,3000,9101:1759,9101:1759,3020101:334,3020101:370,5,
106636201,1066362,1,100,3000,9101:1759,9101:1759,3020101:334,3020101:370,5,
106646201,1066462,1,100,3000,9101:1759,9101:1759,3020101:334,3020101:370,5,
106656201,1066562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106666201,1066662,1,100,3000,9101:1759,9101:1759,3020101:334,3020101:370,5,
106676201,1066762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106686201,1066862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106716201,1067162,1,100,3000,3592201:402_3592200:1,3592201:402_3592200:1,4592201:402,4592201:402,101,
106726201,1067262,1,100,3000,9101:1829,9101:1829,3020101:348,3020101:384,5,
106736201,1067362,1,100,3000,9101:1829,9101:1829,3020101:348,3020101:384,5,
106746201,1067462,1,100,3000,9101:1829,9101:1829,3020101:348,3020101:384,5,
106756201,1067562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106766201,1067662,1,100,3000,9101:1829,9101:1829,3020101:348,3020101:384,5,
106776201,1067762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106786201,1067862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106816201,1068162,1,100,3000,3592201:408_3592200:1,3592201:408_3592200:1,4592201:408,4592201:408,101,
106826201,1068262,1,100,3000,9101:1902,9101:1902,3020101:361,3020101:399,5,
106836201,1068362,1,100,3000,9101:1902,9101:1902,3020101:361,3020101:399,5,
106846201,1068462,1,100,3000,9101:1902,9101:1902,3020101:361,3020101:399,5,
106856201,1068562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106866201,1068662,1,100,3000,9101:1902,9101:1902,3020101:361,3020101:399,5,
106876201,1068762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106886201,1068862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106916201,1069162,1,100,3000,3592201:414_3592200:1,3592201:414_3592200:1,4592201:414,4592201:414,101,
106926201,1069262,1,100,3000,9101:1978,9101:1978,3020101:376,3020101:416,5,
106936201,1069362,1,100,3000,9101:1978,9101:1978,3020101:376,3020101:416,5,
106946201,1069462,1,100,3000,9101:1978,9101:1978,3020101:376,3020101:416,5,
106956201,1069562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106966201,1069662,1,100,3000,9101:1978,9101:1978,3020101:376,3020101:416,5,
106976201,1069762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
106986201,1069862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107016201,1070162,1,100,3000,3592201:420_3592200:1,3592201:420_3592200:1,4592201:420,4592201:420,101,
107026201,1070262,1,100,3000,9101:2057,9101:2057,3020101:390,3020101:432,5,
107036201,1070362,1,100,3000,9101:2057,9101:2057,3020101:390,3020101:432,5,
107046201,1070462,1,100,3000,9101:2057,9101:2057,3020101:390,3020101:432,5,
107056201,1070562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107066201,1070662,1,100,3000,9101:2057,9101:2057,3020101:390,3020101:432,5,
107076201,1070762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107086201,1070862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107116201,1071162,1,100,3000,3592201:426_3592200:1,3592201:426_3592200:1,4592201:426,4592201:426,101,
107126201,1071262,1,100,3000,9101:2263,9101:2263,3020101:430,3020101:476,5,
107136201,1071362,1,100,3000,9101:2263,9101:2263,3020101:430,3020101:476,5,
107146201,1071462,1,100,3000,9101:2263,9101:2263,3020101:430,3020101:476,5,
107156201,1071562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107166201,1071662,1,100,3000,9101:2263,9101:2263,3020101:430,3020101:476,5,
107176201,1071762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107186201,1071862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107216201,1072162,1,100,3000,3592201:432_3592200:1,3592201:432_3592200:1,4592201:432,4592201:432,101,
107226201,1072262,1,100,3000,9101:2353,9101:2353,3020101:447,3020101:495,5,
107236201,1072362,1,100,3000,9101:2353,9101:2353,3020101:447,3020101:495,5,
107246201,1072462,1,100,3000,9101:2353,9101:2353,3020101:447,3020101:495,5,
107256201,1072562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107266201,1072662,1,100,3000,9101:2353,9101:2353,3020101:447,3020101:495,5,
107276201,1072762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107286201,1072862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107316201,1073162,1,100,3000,3592201:438_3592200:1,3592201:438_3592200:1,4592201:438,4592201:438,101,
107326201,1073262,1,100,3000,9101:2447,9101:2447,3020101:465,3020101:513,5,
107336201,1073362,1,100,3000,9101:2447,9101:2447,3020101:465,3020101:513,5,
107346201,1073462,1,100,3000,9101:2447,9101:2447,3020101:465,3020101:513,5,
107356201,1073562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107366201,1073662,1,100,3000,9101:2447,9101:2447,3020101:465,3020101:513,5,
107376201,1073762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107386201,1073862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107416201,1074162,1,100,3000,3592201:444_3592200:1,3592201:444_3592200:1,4592201:444,4592201:444,101,
107426201,1074262,1,100,3000,9101:2545,9101:2545,3020101:484,3020101:534,5,
107436201,1074362,1,100,3000,9101:2545,9101:2545,3020101:484,3020101:534,5,
107446201,1074462,1,100,3000,9101:2545,9101:2545,3020101:484,3020101:534,5,
107456201,1074562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107466201,1074662,1,100,3000,9101:2545,9101:2545,3020101:484,3020101:534,5,
107476201,1074762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107486201,1074862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107516201,1075162,1,100,3000,3592201:450_3592200:1,3592201:450_3592200:1,4592201:450,4592201:450,101,
107526201,1075262,1,100,3000,9101:2647,9101:2647,3020101:503,3020101:555,5,
107536201,1075362,1,100,3000,9101:2647,9101:2647,3020101:503,3020101:555,5,
107546201,1075462,1,100,3000,9101:2647,9101:2647,3020101:503,3020101:555,5,
107556201,1075562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107566201,1075662,1,100,3000,9101:2647,9101:2647,3020101:503,3020101:555,5,
107576201,1075762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107586201,1075862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107616201,1076162,1,100,3000,3592201:456_3592200:1,3592201:456_3592200:1,4592201:456,4592201:456,101,
107626201,1076262,1,100,3000,9101:2753,9101:2753,3020101:523,3020101:579,5,
107636201,1076362,1,100,3000,9101:2753,9101:2753,3020101:523,3020101:579,5,
107646201,1076462,1,100,3000,9101:2753,9101:2753,3020101:523,3020101:579,5,
107656201,1076562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107666201,1076662,1,100,3000,9101:2753,9101:2753,3020101:523,3020101:579,5,
107676201,1076762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107686201,1076862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107716201,1077162,1,100,3000,3592201:462_3592200:1,3592201:462_3592200:1,4592201:462,4592201:462,101,
107726201,1077262,1,100,3000,9101:2863,9101:2863,3020101:544,3020101:602,5,
107736201,1077362,1,100,3000,9101:2863,9101:2863,3020101:544,3020101:602,5,
107746201,1077462,1,100,3000,9101:2863,9101:2863,3020101:544,3020101:602,5,
107756201,1077562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107766201,1077662,1,100,3000,9101:2863,9101:2863,3020101:544,3020101:602,5,
107776201,1077762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107786201,1077862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107816201,1078162,1,100,3000,3592201:468_3592200:1,3592201:468_3592200:1,4592201:468,4592201:468,101,
107826201,1078262,1,100,3000,9101:2978,9101:2978,3020101:566,3020101:626,5,
107836201,1078362,1,100,3000,9101:2978,9101:2978,3020101:566,3020101:626,5,
107846201,1078462,1,100,3000,9101:2978,9101:2978,3020101:566,3020101:626,5,
107856201,1078562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107866201,1078662,1,100,3000,9101:2978,9101:2978,3020101:566,3020101:626,5,
107876201,1078762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107886201,1078862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107916201,1079162,1,100,3000,3592201:474_3592200:1,3592201:474_3592200:1,4592201:474,4592201:474,101,
107926201,1079262,1,100,3000,9101:3097,9101:3097,3020101:588,3020101:650,5,
107936201,1079362,1,100,3000,9101:3097,9101:3097,3020101:588,3020101:650,5,
107946201,1079462,1,100,3000,9101:3097,9101:3097,3020101:588,3020101:650,5,
107956201,1079562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107966201,1079662,1,100,3000,9101:3097,9101:3097,3020101:588,3020101:650,5,
107976201,1079762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
107986201,1079862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108016201,1080162,1,100,3000,3592201:480_3592200:1,3592201:480_3592200:1,4592201:480,4592201:480,101,
108026201,1080262,1,100,3000,9101:3221,9101:3221,3020101:612,3020101:676,5,
108036201,1080362,1,100,3000,9101:3221,9101:3221,3020101:612,3020101:676,5,
108046201,1080462,1,100,3000,9101:3221,9101:3221,3020101:612,3020101:676,5,
108056201,1080562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108066201,1080662,1,100,3000,9101:3221,9101:3221,3020101:612,3020101:676,5,
108076201,1080762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108086201,1080862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108116201,1081162,1,100,3000,3592201:486_3592200:1,3592201:486_3592200:1,4592201:486,4592201:486,101,
108126201,1081262,1,100,3000,9101:3543,9101:3543,3020101:674,3020101:744,5,
108136201,1081362,1,100,3000,9101:3543,9101:3543,3020101:674,3020101:744,5,
108146201,1081462,1,100,3000,9101:3543,9101:3543,3020101:674,3020101:744,5,
108156201,1081562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108166201,1081662,1,100,3000,9101:3543,9101:3543,3020101:674,3020101:744,5,
108176201,1081762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108186201,1081862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108216201,1082162,1,100,3000,3592201:492_3592200:1,3592201:492_3592200:1,4592201:492,4592201:492,101,
108226201,1082262,1,100,3000,9101:3684,9101:3684,3020101:700,3020101:774,5,
108236201,1082362,1,100,3000,9101:3684,9101:3684,3020101:700,3020101:774,5,
108246201,1082462,1,100,3000,9101:3684,9101:3684,3020101:700,3020101:774,5,
108256201,1082562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108266201,1082662,1,100,3000,9101:3684,9101:3684,3020101:700,3020101:774,5,
108276201,1082762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108286201,1082862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108316201,1083162,1,100,3000,3592201:498_3592200:1,3592201:498_3592200:1,4592201:498,4592201:498,101,
108326201,1083262,1,100,3000,9101:3832,9101:3832,3020101:728,3020101:804,5,
108336201,1083362,1,100,3000,9101:3832,9101:3832,3020101:728,3020101:804,5,
108346201,1083462,1,100,3000,9101:3832,9101:3832,3020101:728,3020101:804,5,
108356201,1083562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108366201,1083662,1,100,3000,9101:3832,9101:3832,3020101:728,3020101:804,5,
108376201,1083762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108386201,1083862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108416201,1084162,1,100,3000,3592201:504_3592200:1,3592201:504_3592200:1,4592201:504,4592201:504,101,
108426201,1084262,1,100,3000,9101:3985,9101:3985,3020101:757,3020101:837,5,
108436201,1084362,1,100,3000,9101:3985,9101:3985,3020101:757,3020101:837,5,
108446201,1084462,1,100,3000,9101:3985,9101:3985,3020101:757,3020101:837,5,
108456201,1084562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108466201,1084662,1,100,3000,9101:3985,9101:3985,3020101:757,3020101:837,5,
108476201,1084762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108486201,1084862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108516201,1085162,1,100,3000,3592201:510_3592200:1,3592201:510_3592200:1,4592201:510,4592201:510,101,
108526201,1085262,1,100,3000,9101:4145,9101:4145,3020101:788,3020101:870,5,
108536201,1085362,1,100,3000,9101:4145,9101:4145,3020101:788,3020101:870,5,
108546201,1085462,1,100,3000,9101:4145,9101:4145,3020101:788,3020101:870,5,
108556201,1085562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108566201,1085662,1,100,3000,9101:4145,9101:4145,3020101:788,3020101:870,5,
108576201,1085762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108586201,1085862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108616201,1086162,1,100,3000,3592201:516_3592200:1,3592201:516_3592200:1,4592201:516,4592201:516,101,
108626201,1086262,1,100,3000,9101:4311,9101:4311,3020101:819,3020101:905,5,
108636201,1086362,1,100,3000,9101:4311,9101:4311,3020101:819,3020101:905,5,
108646201,1086462,1,100,3000,9101:4311,9101:4311,3020101:819,3020101:905,5,
108656201,1086562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108666201,1086662,1,100,3000,9101:4311,9101:4311,3020101:819,3020101:905,5,
108676201,1086762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108686201,1086862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108716201,1087162,1,100,3000,3592201:522_3592200:1,3592201:522_3592200:1,4592201:522,4592201:522,101,
108726201,1087262,1,100,3000,9101:4483,9101:4483,3020101:852,3020101:942,5,
108736201,1087362,1,100,3000,9101:4483,9101:4483,3020101:852,3020101:942,5,
108746201,1087462,1,100,3000,9101:4483,9101:4483,3020101:852,3020101:942,5,
108756201,1087562,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108766201,1087662,1,100,3000,9101:4483,9101:4483,3020101:852,3020101:942,5,
108776201,1087762,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
108786201,1087862,1,100,3000,3040901:100,3040901:100,4040901:100,4040901:100,100,
