paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
416,101,104940,"403.249755859375,0,-18.2504806518555",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,10,0,,0,0,0,0,0,0,,,,0,,0
417,101,104941,"403.249755859375,0,-20.2504806518555",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,10,0,,0,0,0,0,0,0,,,,0,,0
418,101,104942,"403.249755859375,0,-22.2504806518555",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,10,0,,0,0,0,0,0,0,,,,0,,0
419,101,104943,"403.249755859375,0,-24.2504806518555",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,10,0,,0,0,0,0,0,0,,,,0,,0
420,101,104944,"59.6183395385742,0,148.000701904297",2,1,"0,0,0",,0,"1,1,1",,,,10,,"59.62,0.00,148.00,79.79,0.00,148.00,79.79,0.00,118.82,59.62,0.00,118.82",,,,,,,100001_1,,,,,
421,101,104945,"63.2733039855957,0,119.960906982422",2,6,"0,0,0",,0,"1,1,1",,,,10,,"63.27,0.00,121.75,66.20,0.00,121.75,66.20,0.00,118.80,63.27,0.00,118.80",,,,,,,100001_1,100001_1,,,,
422,101,104946,"63.2822456359863,0,118.69847869873",0,0,"0,0,0",,0,"1,1,1",,,,10,,"63.28,0.00,118.70,66.26,0.00,118.70,66.26,0.00,106.50,63.28,0.00,106.50",,,,,,,100001_0,,,,"3,104948",
423,101,104947,"63.3269462585449,47.95323,106.320960998535",0,0,"0,0,0",,0,"1,1,1",,,,10,,"63.33,0.00,106.32,66.23,0.00,106.32,66.23,0.00,102.89,63.33,0.00,102.89",,,,,,,100001_0,100001_0,,,,
424,101,104948,"245.000015258789,0,106",62,3,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,10,0,,0,0,0,0,0,0,,,104945,0,,0
425,101,115103,"49,0,27",4,3,"0,270,0","48.5,10.00301,28_48.5,10.00301,26_49.5,10.00301,26_49.5,10.00301,28",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_03.prefab,,,11,0,,0,0,110004,0,0,0,,,,0,,0
426,101,115104,"37,0,28",4,2,"0,90,0","37.5,10.00301,27_37.5,10.00301,29_36.5,10.00301,29_36.5,10.00301,27",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_02.prefab,,,11,0,,0,0,110002,0,0,0,,,,0,,0
427,101,115105,"41,0,13",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
428,101,115106,"45,0,27",16,3,"0,90,0","45.5,10.00301,25_45.5,10.00301,29_44.5,10.00301,29_44.5,10.00301,25",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01_green.prefab,115107,,11,0,,0,0,0,0,0,0,,,,0,,0
429,101,115107,"28,0,42",3,3,"0,0,0","28.5,10.00301,42.5_27.5,10.00301,42.5_27.5,10.00301,41.5_28.5,10.00301,41.5",0,"1,1,1",Prefab/PuzzleMap/Prop/Key_Green.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
430,101,115108,"30,0,41",55,0,"0,90,0","31,10.00301,39_31,10.00301,43_29,10.00301,43_29,10.00301,39",1,"1,1,1",Prefab/PuzzleMap/Prop/P_StoneWall_1.prefab,115109,,11,0,,0,0,0,0,0,0,,,,0,,0
431,101,115109,"47,0,33",53,0,"0,0,0","47.5,10.00301,33.5_46.5,10.00301,33.5_46.5,10.00301,32.5_47.5,10.00301,32.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Gaotou_1.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
432,101,115110,"33,0,44",4,2,"0,180,0","32,10.00301,43.5_34,10.00301,43.5_34,10.00301,44.5_32,10.00301,44.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_02.prefab,,,11,0,,0,0,110003,0,0,0,,,,0,,0
433,101,115113,"33,0,23.5",5,1,"0,180,0","31,10.00301,23_35,10.00301,23_35,10.00301,24_31,10.00301,24",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,11,0,,0,0,0,110201,0,0,,,,0,,0
434,101,115114,"37,0,63.2571792602539",6,0,"0,0,0","38,10.00301,64.25718_36,10.00301,64.25718_36,10.00301,62.25718_38,10.00301,62.25718",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Jiguan_01.prefab,,"115115,115116,115117",11,0,,0,0,0,0,0,0,,,,0,"0,115231",0
435,101,115231,"37,0,66",62,7,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,11,0,,0,0,0,0,0,0,,,115116,0,,2
436,101,115115,"47.9143600463867,0,51.9159393310547",7,0,"0,90,0","48.91436,10.00301,50.41594_48.91436,10.00301,53.41594_46.91436,10.00301,53.41594_46.91436,10.00301,50.41594",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Fuqiao_01.prefab,115114,,11,0,,0,0,0,0,0,0,,,,0,,0
437,101,115116,"45.9143600463867,0,51.9159393310547",7,0,"0,90,0","46.91436,10.00301,50.41594_46.91436,10.00301,53.41594_44.91436,10.00301,53.41594_44.91436,10.00301,50.41594",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Fuqiao_01.prefab,115114,,11,0,,0,0,0,0,0,0,,,,0,,0
438,101,115118,"43.5999984741211,0,31",5,3,"0,270,0","43.1,10.00301,33_43.1,10.00301,29_44.1,10.00301,29_44.1,10.00301,33",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv3_co01.prefab,,,11,0,,0,0,0,110301,0,0,,,,0,,0
439,101,115119,"65.922966003418,0,125",4,2,"0,90,0","66.42297,14.00304,124_66.42297,14.00304,126_65.42297,14.00304,126_65.42297,14.00304,124",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_02.prefab,,,11,0,,0,0,110018,0,0,0,,,,0,,0
440,101,115121,"53,0,61",16,10,"0,180,0","51,10.00301,60.5_55,10.00301,60.5_55,10.00301,61.5_51,10.00301,61.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01.prefab,,,11,0,,0,0,0,0,0,0,,,1850,0,,0
441,101,115122,"45,0,43",20,1,"0,0,0","46,10.00301,44_44,10.00301,44_44,10.00301,42_46,10.00301,42",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Jiguan_02.prefab,115123,115124,11,0,,0,0,0,0,0,0,,,,0,,0
442,101,115123,"32,0,32",19,1,"0,0,0","32.75,10.00301,32.75_31.25,10.00301,32.75_31.25,10.00301,31.25_32.75,10.00301,31.25",0,"1,1,1",Prefab/PuzzleMap/Prop/P_StoneBall_01.prefab,115126,,11,0,,0,0,0,0,0,0,,,,0,,0
443,101,115124,"39,0,42",16,9,"0,0,0","41,10.00301,42.5_37,10.00301,42.5_37,10.00301,41.5_41,10.00301,41.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,115122,,11,0,,0,0,0,0,0,0,,,,0,,0
444,101,115125,"44.5,0,77",5,4,"0,90,0","45,10.00301,75_45,10.00301,79_44,10.00301,79_44,10.00301,75",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv4_co01.prefab,,,11,0,,0,0,0,110303,0,0,,,,0,,0
445,101,115132,"44,0,47",4,3,"0,270,0","43.5,10.00301,48_43.5,10.00301,46_44.5,10.00301,46_44.5,10.00301,48",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_03.prefab,,,11,0,,0,0,110005,0,0,0,,,,0,"0,115226",0
446,101,115133,"43.8928298950195,0,65",48,0,"0,90,0","46.69283,10.00301,64_46.69283,10.00301,66_42.69283,10.00301,66_42.69283,10.00301,64",0,"1,1,1",Prefab/PuzzleMap/Prop/P_DaPao_1.prefab,115135,115134,11,0,,0,0,0,0,0,0,,,,0,,0
447,101,115134,"49,0,65",49,0,"0,0,0","51,10.00301,66_47,10.00301,66_47,10.00301,64_51,10.00301,64",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ShiKuai_A.prefab,115133,,11,0,,0,0,0,0,0,0,,,,0,,0
448,101,115135,"51.9143600463867,0,52",50,0,"0,0,0","52.66436,10.00301,52.75_51.16436,10.00301,52.75_51.16436,10.00301,51.25_52.66436,10.00301,51.25",0,"1,1,1",Prefab/PuzzleMap/Prop/P_PaoDan_1.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
449,101,115136,"39,0,61",10,0,"0,0,0","41,10.00301,61.6_37,10.00301,61.6_37,10.00301,60.4_41,10.00301,60.4",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaYao_1.prefab,115137,,11,0,,0,0,0,0,0,0,,,,0,,0
450,101,115137,"56.9143600463867,0,63.015266418457",11,0,"0,0,0","58.91436,10.00294,64.01527_54.91436,10.00294,64.01527_54.91436,10.00294,62.01527_58.91436,10.00294,62.01527",0,"1,1,1",Prefab/PuzzleMap/Prop/P_HuDun_1.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
451,101,115140,"87,0,135",4,3,"0,0,0","88,18.00307,135.5_86,18.00307,135.5_86,18.00307,134.5_88,18.00307,134.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_03.prefab,,,11,0,,0,0,110019,0,0,0,,,,0,,0
452,101,115147,"51.9781951904297,0,69",4,3,"0,270,0","51.4782,10.00301,70_51.4782,10.00301,68_52.4782,10.00301,68_52.4782,10.00301,70",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_03.prefab,,,11,0,,0,0,110007,0,0,0,,,,0,,0
453,101,115149,"65.5,0,77.038444519043",16,8,"0,270,0","65,10.00301,79.03844_65,10.00301,75.03844_66,10.00301,75.03844_66,10.00301,79.03844",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,"115150,115152",,11,0,,0,0,0,0,0,0,,,,0,,0
454,101,115150,"62,0,80",52,2,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Box_DiKuai_Fire.prefab,115151,115149,11,0,,0,0,0,0,0,0,,,,0,,0
455,101,115151,"60,0,74",51,2,"0,0,0","61,10.00301,75_59,10.00301,75_59,10.00301,73_61,10.00301,73",1,"1,1,1",Prefab/PuzzleMap/Prop/P_PushBox_3.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
456,101,115152,"58.0999984741211,0,72",52,4,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Box_DiKuai_Ice.prefab,115153,115149,11,0,,0,0,0,0,0,0,,,,0,,0
457,101,115153,"62,0,78",51,4,"0,0,0","63,10.00301,79_61,10.00301,79_61,10.00301,77_63,10.00301,77",1,"1,1,1",Prefab/PuzzleMap/Prop/P_PushBox_2.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
458,101,115154,"60,0,76",56,1,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_b.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
459,101,115155,"56,0,74",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
460,101,115156,"56,0,72",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
461,101,115157,"60.0999984741211,0,72",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
462,101,115158,"62.0999984741211,0,72",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
463,101,115159,"64.0999984741211,0,72",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
464,101,115160,"64,0,80",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
465,101,115161,"64,0,76",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
466,101,115162,"64,0,78",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
467,101,115163,"64,0,74",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
468,101,115164,"56,0,76",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
469,101,115165,"58,0,80",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
470,101,115166,"60,0,80",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
471,101,115167,"56,0,80",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
472,101,115168,"56,0,78",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
473,101,115169,"42.5,0,77",8,0,"0,90,0","43,10.00301,76.5_43,10.00301,77.5_42,10.00301,77.5_42,10.00301,76.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Tizi_1.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
474,101,115170,"48.9143600463867,0,82",9,2,"0,0,0","50.41436,10.00301,82.5_47.41436,10.00301,82.5_47.41436,10.00301,81.5_50.41436,10.00301,81.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Tizi_2.prefab,115169,,11,0,,0,0,0,0,0,0,,,,0,,0
475,101,115195,"71.1154632568359,0,117.58674621582",4,2,"0,180,0","70.11546,18.00307,117.0867_72.11546,18.00307,117.0867_72.11546,18.00307,118.0867_70.11546,18.00307,118.0867",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_02.prefab,,,11,0,,0,0,110016,0,0,0,,,,0,"0,115279",0
476,101,115196,"84,0,119",5,2,"0,270,0","83.5,18.00307,121_83.5,18.00307,117_84.5,18.00307,117_84.5,18.00307,121",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,11,0,,0,0,0,110306,0,0,,,,0,,0
477,101,115198,"89,0,123",16,2,"0,90,0","89.5,18.00307,121_89.5,18.00307,125_88.5,18.00307,125_88.5,18.00307,121",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01_yellow.prefab,115199,,11,0,,0,0,0,0,0,0,,,,0,,0
478,101,115199,"70.9468154907227,0,138.414779663086",3,2,"0,0,0","71.44682,16.0032,138.9148_70.44682,16.0032,138.9148_70.44682,16.0032,137.9148_71.44682,16.0032,137.9148",0,"1,1,1",Prefab/PuzzleMap/Prop/Key_Yellow.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
479,101,115201,"75,0,127",16,10,"0,0,0","77,18.00307,127.5_73,18.00307,127.5_73,18.00307,126.5_77,18.00307,126.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01.prefab,0,,11,0,,0,0,0,0,0,0,,,71500,0,,0
480,101,115202,"72.401481628418,0,125",27,0,"0,90,0","73.40148,14.00304,124_73.40148,14.00304,126_71.40148,14.00304,126_71.40148,14.00304,124",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Rope_2.prefab,115203,,11,0,,0,0,0,0,0,0,,,,0,,0
481,101,115203,"91,0,119",26,0,"0,0,0","92,18.00307,120_90,18.00307,120_90,18.00307,118_92,18.00307,118",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Rope_1.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
482,101,115204,"85,0,131",16,1,"0,90,0","85.5,18.00307,129_85.5,18.00307,133_84.5,18.00307,133_84.5,18.00307,129",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01_red.prefab,115205,,11,0,,0,0,0,0,0,0,,,,0,,0
483,101,115205,"74.9468154907227,0,144.82942199707",3,1,"0,0,0","75.44682,18.00307,145.3294_74.44682,18.00307,145.3294_74.44682,18.00307,144.3294_75.44682,18.00307,144.3294",0,"1,1,1",Prefab/PuzzleMap/Prop/Key_Red.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
484,101,115206,"83,0,128",4,2,"0,0,0","84,18.00307,128.5_82,18.00307,128.5_82,18.00307,127.5_84,18.00307,127.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_02.prefab,,,11,0,,0,0,110021,0,0,0,,,,0,,0
485,101,115207,"80.5999984741211,0,137",5,1,"0,90,0","81.1,18.00307,135_81.1,18.00307,139_80.1,18.00307,139_80.1,18.00307,135",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,11,0,,0,0,0,110307,0,0,,,,0,,0
486,101,115208,"92,0,146.922958374023",4,2,"0,90,0","92.5,18.00307,145.923_92.5,18.00307,147.923_91.5,18.00307,147.923_91.5,18.00307,145.923",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_02.prefab,,,11,0,,0,0,110023,0,0,0,,,,0,,0
487,101,115210,"87,0,127",45,0,"0,0,0","88,18.00307,128.25_86,18.00307,128.25_86,18.00307,125.25_88,18.00307,125.25",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGfasheqi.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
488,101,115211,"101,0,141",46,0,"0,180,0","100,18.00307,140_102,18.00307,140_102,18.00307,142_100,18.00307,142",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGjingzi.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
489,101,115212,"79,0,141",47,0,"0,0,0","80,18.00307,142.75_78,18.00307,142.75_78,18.00307,139.75_80,18.00307,139.75",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGJieshouqi.prefab,,115213,11,0,,0,0,0,0,0,0,,,,0,,0
490,101,115213,"77,0,143",16,7,"0,0,0","79,18.00307,143.5_75,18.00307,143.5_75,18.00307,142.5_79,18.00307,142.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,115212,,11,0,,0,0,0,0,0,0,,,,0,,0
491,101,115214,"87,0,141",46,0,"0,90,0","88,18.00307,140_88,18.00307,142_86,18.00307,142_86,18.00307,140",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGjingzi.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
492,101,115215,"105,0,149.5",16,7,"0,0,0","107,18.00307,150_103,18.00307,150_103,18.00307,149_107,18.00307,149",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,115216,,11,0,,0,0,0,0,0,0,,,,0,,0
493,101,115216,"101,0,147.33674621582",47,0,"0,0,0","102,18.00307,149.0867_100,18.00307,149.0867_100,18.00307,146.0867_102,18.00307,146.0867",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGJieshouqi.prefab,,115215,11,0,,0,0,0,0,0,0,,,,0,,0
494,101,115217,"69,0,133",41,0,"0,0,0","71,16.0032,135_67,16.0032,135_67,16.0032,131_71,16.0032,131",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,115218,,11,0,,0,0,0,0,0,0,,,,0,,0
495,101,115218,"75,0,133",42,0,"0,0,0","76.1,18.00307,134.1_73.9,18.00307,134.1_73.9,18.00307,131.9_76.1,18.00307,131.9",1,"1,1,1",Prefab/PuzzleMap/Prop/P_HugeRock_2_Keng.prefab,,115217,11,0,,0,0,0,0,0,0,,,,0,,0
496,101,115219,"104.5,0,139",5,1,"0,90,0","105,18.00307,137_105,18.00307,141_104,18.00307,141_104,18.00307,137",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,11,0,,0,0,0,110308,0,0,,,,0,,0
497,101,115222,"125.045509338379,0,164.99983215332",14,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_ChuanSongZhen.prefab,0,,11,0,,0,0,0,0,0,0,,,,0,,0
498,101,115223,"34.5,0,33",5,2,"0,90,0","35,10.00301,31_35,10.00301,35_34,10.00301,35_34,10.00301,31",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,11,0,,0,0,0,110302,0,0,,,,0,,0
499,101,115224,"36.8564834594727,0,63.8209915161133",2,1,"0,0,0",,0,"1,1,1",,,,11,,"36.86,0.00,63.55,51.00,0.00,63.55,51.00,0.00,42.45,36.86,0.00,42.45",,,,,,,110001_0,,,,"2,115229",
500,101,115226,"47,0,50",62,2,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,11,0,,0,0,0,0,0,0,,,115124,0,"0,115227",0
501,101,115227,"47,0,48",62,7,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,11,0,,0,0,0,0,0,0,,110001_0,115230,0,,1
502,101,115229,"47,0,46",62,1,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,11,0,,0,0,0,0,0,0,,,115124,0,,0
503,101,115230,"39,0,44",62,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
504,101,115232,"99.2097015380859,0,156.460395812988",2,1,"0,0,0",,0,"1,1,1",,,,11,,"93.05,0.00,157.00,116.95,0.00,157.00,116.95,0.00,175.00,93.05,0.00,175.00",,,,,,,110005_0,,,,,
505,101,115233,"41,0,20",43,0,"0,270,0","39,10.00301,25_39,10.00301,19_43,10.00301,19_43,10.00301,25",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Diaoqiao_01.prefab,115234,,11,0,,0,0,0,0,0,0,,,,0,,0
506,101,115234,"33,0,27",44,0,"0,0,0","33.5,10.00301,27.5_32.5,10.00301,27.5_32.5,10.00301,26.5_33.5,10.00301,26.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_huoba_1.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
507,101,115236,"29,0,12.9475879669189",64,3,"0,0,0","30,10.00301,13.44759_28,10.00301,13.44759_28,10.00301,12.44759_30,10.00301,12.44759",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_03.prefab,,,11,0,,0,0,110001,0,0,0,,,1,0,,0
508,101,115237,"59,0,54",64,2,"0,180,0","58,10.00301,53.5_60,10.00301,53.5_60,10.00301,54.5_58,10.00301,54.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_02.prefab,,,11,0,,0,0,110006,0,0,0,,,2,0,,0
509,101,115238,"79,0,127",4,3,"0,180,0","78,18.00307,126.5_80,18.00307,126.5_80,18.00307,127.5_78,18.00307,127.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_03.prefab,,,11,0,,0,0,110017,0,0,0,,,,0,,0
510,101,115240,"105,0,165.5",62,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
511,101,115241,"120.209701538086,0,155.460395812988",2,6,"0,0,0",,0,"1,1,1",,,,11,,"101.00,0.00,157.00,109.00,0.00,157.00,109.00,0.00,161.00,101.00,0.00,161.00",,,,,,,110005_0,,,,"0,115283",
512,101,115242,"68.2605667114258,0,77.1768035888672",0,0,"0,0,0",,0,"1,1,1",,,,11,0,,0,0,0,0,0,0,,,,0,,0
513,101,115243,"68.063835144043,0,77",4,3,"0,270,0","67.56384,10.00301,78_67.56384,10.00301,76_68.56384,10.00301,76_68.56384,10.00301,78",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_03.prefab,,,11,0,,0,0,110008,0,0,0,,,,0,,0
514,101,115244,"95,0,141",45,0,"0,90,0","96.25,18.00307,140_96.25,18.00307,142_93.25,18.00307,142_93.25,18.00307,140",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGfasheqi.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
515,101,115246,"91,0,124",13,1,"0,180,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_TanHuangBan.prefab,,115247,11,0,,0,0,0,0,0,0,,,,0,,0
516,101,115247,"91.1154632568359,0,138",13,2,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
517,101,115248,"88,0,131",13,1,"0,270,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_TanHuangBan.prefab,,115249,11,0,,0,0,0,0,0,0,,,,0,,0
518,101,115249,"102.115463256836,0,131",13,2,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
519,101,115258,"52.6338768005371,0,87.1485366821289",2,1,"0,0,0",,0,"1,1,1",,0,,11,,"52.63,0.00,87.15,37.19,0.00,87.15,37.19,0.00,102.95,52.63,0.00,102.95",,,,,,,110002_0,,,,0,
520,101,115262,"103,0,135",4,2,"0,90,0","103.5,18.00307,134_103.5,18.00307,136_102.5,18.00307,136_102.5,18.00307,134",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_02.prefab,,,11,0,,0,0,110022,0,0,0,,,,0,"0,115281",1
521,101,115266,"111,0,130",33,0,"0,0,0","114.5,18.00307,131_107.5,18.00307,131_107.5,18.00307,129_114.5,18.00307,129",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Shizhu_1.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
522,101,115267,"111,0,125",34,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,115266,,11,0,,0,0,0,0,0,0,,,,0,,0
523,101,115268,"113,0,123",15,0,"0,0,0","114,18.00307,124_112,18.00307,124_112,18.00307,122_114,18.00307,122",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
524,101,115269,"107,0,127",33,0,"0,0,0","110.5,18.00307,128_103.5,18.00307,128_103.5,18.00307,126_110.5,18.00307,126",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Shizhu_1.prefab,,,11,0,,0,0,0,0,0,0,,,,0,,0
525,101,115270,"107,0,120",34,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,115269,,11,0,,0,0,0,0,0,0,,,,0,,0
