paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,15,16,17,18,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,38400001:,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
42653001,1级布袍,迷宫,530011,5,3,0,0:10,10,1,1,46700001:4,0:100,0,3:100,5001312:1_5001362:2_5001372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653002,2级布袍,迷宫,530021,5,3,0,0:10,10,2,2,46700001:4,0:100,0,3:100,5002312:1_5002362:2_5002372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653003,3级布袍,迷宫,530031,5,3,0,0:10,10,3,3,46700001:5,0:100,0,3:100,5003312:1_5003362:2_5003372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653004,4级布袍,迷宫,530041,5,3,0,0:10,10,4,4,46700001:5,0:100,0,3:100,5004312:1_5004362:2_5004372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653005,5级布袍,迷宫,530051,5,3,0,0:10,10,5,5,46700001:6,0:100,0,3:100,5005312:1_5005362:2_5005372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653006,6级布袍,迷宫,530061,5,3,0,0:10,10,6,6,46700001:6,0:100,0,3:100,5006312:1_5006362:2_5006372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653007,7级布袍,迷宫,530071,5,3,0,0:10,10,7,7,46700001:6,0:100,0,3:100,5007312:1_5007362:2_5007372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653008,8级布袍,迷宫,530081,5,3,0,0:10,10,8,8,46700001:7,0:100,0,3:100,5008312:1_5008362:2_5008372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653009,9级布袍,迷宫,530091,5,3,0,0:10,10,9,9,46700001:7,0:100,0,3:100,5009312:1_5009362:2_5009372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653010,10级布袍,迷宫,530101,5,3,0,0:10,10,10,10,46700001:8,0:100,0,3:100,5010312:1_5010362:2_5010372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653011,11级铁铠,迷宫,530111,5,3,0,0:10,10,11,11,46700001:8,0:100,0,3:100,5011312:1_5011362:2_5011372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653012,12级铁铠,迷宫,530121,5,3,0,0:10,10,12,12,46700001:8,0:100,0,3:100,5012312:1_5012362:2_5012372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653013,13级铁铠,迷宫,530131,5,3,0,0:10,10,13,13,46700001:9,0:100,0,3:100,5013312:1_5013362:2_5013372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653014,14级铁铠,迷宫,530141,5,3,0,0:10,10,14,14,46700001:9,0:100,0,3:100,5014312:1_5014362:2_5014372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653015,15级铁铠,迷宫,530151,5,3,0,0:10,10,15,15,46700001:10,0:100,0,3:100,5015312:1_5015362:2_5015372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653016,16级铁铠,迷宫,530161,5,3,0,0:10,10,16,16,46700001:10,0:100,0,3:100,5016312:1_5016362:2_5016372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653017,17级铁铠,迷宫,530171,5,3,0,0:10,10,17,17,46700001:10,0:100,0,3:100,5017312:1_5017362:2_5017372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653018,18级铁铠,迷宫,530181,5,3,0,0:10,10,18,18,46700001:11,0:100,0,3:100,5018312:1_5018362:2_5018372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653019,19级铁铠,迷宫,530191,5,3,0,0:10,10,19,19,46700001:11,0:100,0,3:100,5019312:1_5019362:2_5019372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653020,20级铁铠,迷宫,530201,5,3,0,0:10,10,20,20,46700001:12,0:100,0,3:100,5020312:1_5020362:2_5020372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653021,21级青钢铠,迷宫,530211,5,3,0,0:10,10,21,21,46700001:12,0:100,0,3:100,5021312:1_5021362:2_5021372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653022,22级青钢铠,迷宫,530221,5,3,0,0:10,10,22,22,46700001:12,0:100,0,3:100,5022312:1_5022362:2_5022372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653023,23级青钢铠,迷宫,530231,5,3,0,0:10,10,23,23,46700001:13,0:100,0,3:100,5023312:1_5023362:2_5023372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653024,24级青钢铠,迷宫,530241,5,3,0,0:10,10,24,24,46700001:13,0:100,0,3:100,5024312:1_5024362:2_5024372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653025,25级青钢铠,迷宫,530251,5,3,0,0:10,10,25,25,46700001:14,0:100,0,3:100,5025312:1_5025362:2_5025372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653026,26级青钢铠,迷宫,530261,5,3,0,0:10,10,26,26,46700001:14,0:100,0,3:100,5026312:1_5026362:2_5026372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653027,27级青钢铠,迷宫,530271,5,3,0,0:10,10,27,27,46700001:14,0:100,0,3:100,5027312:1_5027362:2_5027372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653028,28级青钢铠,迷宫,530281,5,3,0,0:10,10,28,28,46700001:15,0:100,0,3:100,5028312:1_5028362:2_5028372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653029,29级青钢铠,迷宫,530291,5,3,0,0:10,10,29,29,46700001:15,0:100,0,3:100,5029312:1_5029362:2_5029372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653030,30级青钢铠,迷宫,530301,5,3,0,0:10,10,30,30,46700001:16,0:100,0,3:100,5030312:1_5030362:2_5030372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653031,31级流云铠,迷宫,530311,5,3,0,0:10,10,31,31,46700001:16,0:100,0,3:100,5031312:1_5031362:2_5031372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653032,32级流云铠,迷宫,530321,5,3,0,0:10,10,32,32,46700001:16,0:100,0,3:100,5032312:1_5032362:2_5032372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653033,33级流云铠,迷宫,530331,5,3,0,0:10,10,33,33,46700001:17,0:100,0,3:100,5033312:1_5033362:2_5033372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653034,34级流云铠,迷宫,530341,5,3,0,0:10,10,34,34,46700001:17,0:100,0,3:100,5034312:1_5034362:2_5034372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653035,35级流云铠,迷宫,530351,5,3,0,0:10,10,35,35,46700001:18,0:100,0,3:100,5035312:1_5035362:2_5035372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653036,36级流云铠,迷宫,530361,5,3,0,0:10,10,36,36,46700001:18,0:100,0,3:100,5036312:1_5036362:2_5036372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653037,37级流云铠,迷宫,530371,5,3,0,0:10,10,37,37,46700001:18,0:100,0,3:100,5037312:1_5037362:2_5037372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653038,38级流云铠,迷宫,530381,5,3,0,0:10,10,38,38,46700001:19,0:100,0,3:100,5038312:1_5038362:2_5038372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653039,39级流云铠,迷宫,530391,5,3,0,0:10,10,39,39,46700001:19,0:100,0,3:100,5039312:1_5039362:2_5039372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653040,40级流云铠,迷宫,530401,5,3,0,0:10,10,40,40,46700001:20,0:100,0,3:100,5040312:1_5040362:2_5040372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653041,41级飞虹铠,迷宫,530411,5,3,0,0:10,10,41,41,46700001:20,0:100,0,3:100,5041312:1_5041362:2_5041372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653042,42级飞虹铠,迷宫,530421,5,3,0,0:10,10,42,42,46700001:20,0:100,0,3:100,5042312:1_5042362:2_5042372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653043,43级飞虹铠,迷宫,530431,5,3,0,0:10,10,43,43,46700001:21,0:100,0,3:100,5043312:1_5043362:2_5043372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653044,44级飞虹铠,迷宫,530441,5,3,0,0:10,10,44,44,46700001:21,0:100,0,3:100,5044312:1_5044362:2_5044372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653045,45级飞虹铠,迷宫,530451,5,3,0,0:10,10,45,45,46700001:22,0:100,0,3:100,5045312:1_5045362:2_5045372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653046,46级飞虹铠,迷宫,530461,5,3,0,0:10,10,46,46,46700001:22,0:100,0,3:100,5046312:1_5046362:2_5046372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653047,47级飞虹铠,迷宫,530471,5,3,0,0:10,10,47,47,46700001:22,0:100,0,3:100,5047312:1_5047362:2_5047372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653048,48级飞虹铠,迷宫,530481,5,3,0,0:10,10,48,48,46700001:23,0:100,0,3:100,5048312:1_5048362:2_5048372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653049,49级飞虹铠,迷宫,530491,5,3,0,0:10,10,49,49,46700001:23,0:100,0,3:100,5049312:1_5049362:2_5049372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653050,50级飞虹铠,迷宫,530501,5,3,0,0:10,10,50,50,46700001:24,0:100,0,3:100,5050312:1_5050362:2_5050372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653051,51级紫金铠,迷宫,530511,5,3,0,0:10,10,51,51,46700001:24,0:100,0,3:100,5051312:1_5051362:2_5051372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653052,52级紫金铠,迷宫,530521,5,3,0,0:10,10,52,52,46700001:24,0:100,0,3:100,5052312:1_5052362:2_5052372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653053,53级紫金铠,迷宫,530531,5,3,0,0:10,10,53,53,46700001:25,0:100,0,3:100,5053312:1_5053362:2_5053372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653054,54级紫金铠,迷宫,530541,5,3,0,0:10,10,54,54,46700001:25,0:100,0,3:100,5054312:1_5054362:2_5054372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653055,55级紫金铠,迷宫,530551,5,3,0,0:10,10,55,55,46700001:26,0:100,0,3:100,5055312:1_5055362:2_5055372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653056,56级紫金铠,迷宫,530561,5,3,0,0:10,10,56,56,46700001:26,0:100,0,3:100,5056312:1_5056362:2_5056372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653057,57级紫金铠,迷宫,530571,5,3,0,0:10,10,57,57,46700001:26,0:100,0,3:100,5057312:1_5057362:2_5057372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653058,58级紫金铠,迷宫,530581,5,3,0,0:10,10,58,58,46700001:27,0:100,0,3:100,5058312:1_5058362:2_5058372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653059,59级紫金铠,迷宫,530591,5,3,0,0:10,10,59,59,46700001:27,0:100,0,3:100,5059312:1_5059362:2_5059372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653060,60级紫金铠,迷宫,530601,5,3,0,0:10,10,60,60,46700001:28,0:100,0,3:100,5060312:1_5060362:2_5060372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653061,61级巨神铠,迷宫,530611,5,3,0,0:10,10,61,61,46700001:28,0:100,0,3:100,5061312:1_5061362:2_5061372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653062,62级巨神铠,迷宫,530621,5,3,0,0:10,10,62,62,46700001:28,0:100,0,3:100,5062312:1_5062362:2_5062372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653063,63级巨神铠,迷宫,530631,5,3,0,0:10,10,63,63,46700001:29,0:100,0,3:100,5063312:1_5063362:2_5063372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653064,64级巨神铠,迷宫,530641,5,3,0,0:10,10,64,64,46700001:29,0:100,0,3:100,5064312:1_5064362:2_5064372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653065,65级巨神铠,迷宫,530651,5,3,0,0:10,10,65,65,46700001:30,0:100,0,3:100,5065312:1_5065362:2_5065372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653066,66级巨神铠,迷宫,530661,5,3,0,0:10,10,66,66,46700001:30,0:100,0,3:100,5066312:1_5066362:2_5066372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653067,67级巨神铠,迷宫,530671,5,3,0,0:10,10,67,67,46700001:30,0:100,0,3:100,5067312:1_5067362:2_5067372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653068,68级巨神铠,迷宫,530681,5,3,0,0:10,10,68,68,46700001:31,0:100,0,3:100,5068312:1_5068362:2_5068372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653069,69级巨神铠,迷宫,530691,5,3,0,0:10,10,69,69,46700001:31,0:100,0,3:100,5069312:1_5069362:2_5069372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653070,70级巨神铠,迷宫,530701,5,3,0,0:10,10,70,70,46700001:32,0:100,0,3:100,5070312:1_5070362:2_5070372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653071,71级天罡铠,迷宫,530711,5,3,0,0:10,10,71,71,46700001:32,0:100,0,3:100,5071312:1_5071362:2_5071372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653072,72级天罡铠,迷宫,530721,5,3,0,0:10,10,72,72,46700001:32,0:100,0,3:100,5072312:1_5072362:2_5072372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653073,73级天罡铠,迷宫,530731,5,3,0,0:10,10,73,73,46700001:33,0:100,0,3:100,5073312:1_5073362:2_5073372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653074,74级天罡铠,迷宫,530741,5,3,0,0:10,10,74,74,46700001:33,0:100,0,3:100,5074312:1_5074362:2_5074372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653075,75级天罡铠,迷宫,530751,5,3,0,0:10,10,75,75,46700001:34,0:100,0,3:100,5075312:1_5075362:2_5075372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653076,76级天罡铠,迷宫,530761,5,3,0,0:10,10,76,76,46700001:34,0:100,0,3:100,5076312:1_5076362:2_5076372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653077,77级天罡铠,迷宫,530771,5,3,0,0:10,10,77,77,46700001:34,0:100,0,3:100,5077312:1_5077362:2_5077372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653078,78级天罡铠,迷宫,530781,5,3,0,0:10,10,78,78,46700001:35,0:100,0,3:100,5078312:1_5078362:2_5078372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653079,79级天罡铠,迷宫,530791,5,3,0,0:10,10,79,79,46700001:35,0:100,0,3:100,5079312:1_5079362:2_5079372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653080,80级天罡铠,迷宫,530801,5,3,0,0:10,10,80,80,46700001:36,0:100,0,3:100,5080312:1_5080362:2_5080372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653081,81级雷神铠,迷宫,530811,5,3,0,0:10,10,81,81,46700001:36,0:100,0,3:100,5081312:1_5081362:2_5081372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653082,82级雷神铠,迷宫,530821,5,3,0,0:10,10,82,82,46700001:36,0:100,0,3:100,5082312:1_5082362:2_5082372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653083,83级雷神铠,迷宫,530831,5,3,0,0:10,10,83,83,46700001:37,0:100,0,3:100,5083312:1_5083362:2_5083372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653084,84级雷神铠,迷宫,530841,5,3,0,0:10,10,84,84,46700001:37,0:100,0,3:100,5084312:1_5084362:2_5084372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42653085,85级雷神铠,迷宫,530851,5,3,0,0:10,10,85,85,46700001:38,0:100,0,3:100,5085312:1_5085362:2_5085372:3,1:100,5001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
